step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
212,CASH_OUT,296699.38,296699.38,0.0,162636.95,459336.34,1
221,TRANSFER,574588.25,574588.25,0.0,0.0,0.0,1
307,TRANSFER,222735.34,222735.34,0.0,0.0,0.0,1
397,CASH_OUT,618156.6,14187.0,0.0,68924.46,687081.1,0
677,CASH_OUT,1e+07,1e+07,0.0,1.6223306e+06,1.1622331e+07,1
238,PAYMENT,5024.64,59418.0,54393.36,0.0,0.0,0
625,TRANSFER,6.8703695e+06,6.8703695e+06,0.0,0.0,0.0,1
357,PAYMENT,11355.1,1160.0,0.0,0.0,0.0,0
403,PAYMENT,4054.63,351661.28,347606.66,0.0,0.0,0
187,CASH_OUT,118316.3,33103.0,0.0,0.0,118316.3,0
66,CASH_OUT,2.3229098e+06,2.3229098e+06,0.0,875613.06,3.1985228e+06,1
41,TRANSFER,1.7831444e+06,1.7831444e+06,0.0,0.0,0.0,1
661,CASH_OUT,96014.77,0.0,0.0,1.088736e+06,1.1847508e+06,0
585,CASH_OUT,1.2989208e+06,1.2989208e+06,0.0,3.3518712e+06,4.650792e+06,1
303,PAYMENT,20544.26,0.0,0.0,0.0,0.0,0
500,TRANSFER,930970.44,930970.44,0.0,0.0,0.0,1
158,CASH_IN,65107.69,2.6808702e+06,2.7459778e+06,89757.7,953505.9,0
564,TRANSFER,337798.84,30763.0,0.0,0.0,337798.84,0
235,CASH_OUT,54229.15,10011.0,0.0,303126.56,357355.72,0
398,CASH_OUT,3.580542e+06,3.580542e+06,0.0,0.0,3.580542e+06,1
42,TRANSFER,334276.1,334276.1,0.0,0.0,0.0,1
134,PAYMENT,30197.24,6017.0,0.0,0.0,0.0,0
135,CASH_OUT,160353.16,43220.0,0.0,457635.7,617988.9,0
328,PAYMENT,24723.95,0.0,0.0,0.0,0.0,0
402,TRANSFER,362432.44,0.0,0.0,1.042428e+07,1.0786712e+07,0
546,PAYMENT,16332.69,21480.0,5147.31,0.0,0.0,0
719,CASH_OUT,67299.57,67299.57,0.0,303173.2,370472.78,1
718,TRANSFER,376639.06,376639.06,0.0,0.0,0.0,1
245,CASH_OUT,124311.57,124311.57,0.0,116019.29,240330.86,1
397,CASH_OUT,136053.92,310250.84,174196.92,2.4301572e+06,2.5662112e+06,0
406,PAYMENT,15881.05,601.0,0.0,0.0,0.0,0
231,PAYMENT,1634.14,10127.0,8492.86,0.0,0.0,0
362,TRANSFER,85113.85,85113.85,0.0,0.0,0.0,1
71,TRANSFER,322113.9,322113.9,0.0,0.0,0.0,1
407,PAYMENT,18569.13,66413.0,47843.87,0.0,0.0,0
34,CASH_IN,12852.2,6.490114e+06,6.5029665e+06,271434.03,267302.44,0
95,PAYMENT,5288.94,420603.0,415314.06,0.0,0.0,0
589,TRANSFER,141023.28,0.0,0.0,586040.8,727064.06,0
343,CASH_OUT,540530.06,540530.06,0.0,3.7078872e+06,4.2484175e+06,1
45,CASH_OUT,4436.0,0.0,0.0,743857.75,748293.75,0
541,TRANSFER,2.6294175e+06,2.6294175e+06,0.0,0.0,0.0,1
43,TRANSFER,93459.89,93459.89,0.0,0.0,0.0,1
262,TRANSFER,68230.32,68230.32,0.0,0.0,0.0,1
726,CASH_OUT,2.2164372e+06,2.2164372e+06,0.0,6.84337e+06,9.059807e+06,1
136,CASH_OUT,97123.54,0.0,0.0,2.402477e+06,2.4996005e+06,0
735,TRANSFER,256417.06,256417.06,0.0,0.0,0.0,1
483,CASH_OUT,7.5763245e+06,7.5763245e+06,0.0,0.0,7.5763245e+06,1
308,CASH_IN,138748.44,1.144074e+07,1.1579489e+07,309096.28,170347.84,0
225,PAYMENT,388.59,0.0,0.0,0.0,0.0,0
225,CASH_OUT,358014.66,21515.0,0.0,0.0,358014.66,0
372,CASH_IN,92134.98,10141.0,102275.98,36441.93,30059.48,0
701,TRANSFER,644314.7,644314.7,0.0,0.0,0.0,1
347,PAYMENT,6918.74,0.0,0.0,0.0,0.0,0
736,TRANSFER,172915.56,172915.56,0.0,0.0,0.0,1
120,PAYMENT,10385.09,45344.0,34958.91,0.0,0.0,0
131,PAYMENT,853.36,1062.0,208.64,0.0,0.0,0
44,CASH_IN,288380.62,12350.0,300730.62,0.0,0.0,0
39,CASH_OUT,42230.03,79109.13,36879.1,3.180101e+06,3.4424288e+06,0
290,TRANSFER,1.4543568e+06,1.4543568e+06,0.0,0.0,0.0,1
323,CASH_OUT,153817.52,20235.0,0.0,2.2509715e+06,2.404789e+06,0
10,CASH_OUT,503405.88,503405.88,0.0,29669.0,533074.9,1
507,TRANSFER,1e+07,1.7239986e+07,7.239987e+06,0.0,0.0,1
228,CASH_IN,222349.94,26974.0,249323.94,344159.97,121810.04,0
354,CASH_IN,22001.28,3.2271215e+06,3.249123e+06,1.6897096e+06,1.6677084e+06,0
650,TRANSFER,692654.25,692654.25,0.0,0.0,0.0,1
151,TRANSFER,127091.33,127091.33,0.0,0.0,0.0,1
34,PAYMENT,24292.84,38.0,0.0,0.0,0.0,0
523,TRANSFER,121543.83,121543.83,0.0,0.0,0.0,1
208,CASH_OUT,80518.62,149.0,0.0,143828.02,224346.64,0
220,CASH_OUT,285376.6,285376.6,0.0,2.7199148e+06,3.0052912e+06,1
8,PAYMENT,374.32,0.0,0.0,0.0,0.0,0
362,CASH_OUT,1.9364036e+06,1.9364036e+06,0.0,1.0709891e+07,1.2646294e+07,1
230,PAYMENT,14836.85,0.0,0.0,0.0,0.0,0
139,CASH_OUT,162267.83,0.0,0.0,432518.22,594786.06,0
278,PAYMENT,4333.56,203251.92,198918.36,0.0,0.0,0
410,CASH_OUT,2.8760105e+06,2.8760105e+06,0.0,119686.18,2.9956968e+06,1
457,TRANSFER,145482.1,145482.1,0.0,0.0,0.0,1
17,CASH_OUT,333617.8,2577.0,0.0,254330.62,592631.7,0
578,TRANSFER,978103.4,978103.4,0.0,0.0,0.0,1
377,PAYMENT,17786.06,865.0,0.0,0.0,0.0,0
567,TRANSFER,1.8399724e+06,1.8399724e+06,0.0,0.0,0.0,1
32,TRANSFER,404165.06,404165.06,0.0,0.0,0.0,1
68,TRANSFER,157494.6,157494.6,0.0,0.0,0.0,1
207,PAYMENT,8290.97,6394.0,0.0,0.0,0.0,0
250,PAYMENT,18920.74,20843.0,1922.26,0.0,0.0,0
331,PAYMENT,26617.1,248740.0,222122.9,0.0,0.0,0
285,PAYMENT,5794.81,22385.0,16590.19,0.0,0.0,0
29,TRANSFER,340198.4,340198.4,0.0,0.0,0.0,1
522,PAYMENT,21865.59,0.0,0.0,0.0,0.0,0
329,CASH_IN,297661.12,1.6697394e+06,1.9674005e+06,377181.0,79519.9,0
349,PAYMENT,32561.63,42148.0,9586.37,0.0,0.0,0
346,PAYMENT,59455.55,0.0,0.0,0.0,0.0,0
257,TRANSFER,728876.94,14855.0,0.0,0.0,728876.94,0
140,PAYMENT,2559.33,291618.25,289058.9,0.0,0.0,0
438,TRANSFER,4.6262695e+06,4.6262695e+06,0.0,0.0,0.0,1
357,PAYMENT,539.53,0.0,0.0,0.0,0.0,0
15,CASH_OUT,710092.25,0.0,0.0,207111.72,645292.8,0
34,CASH_IN,83002.57,714.0,83716.57,902566.06,819563.5,0
36,CASH_OUT,636.0,636.0,0.0,0.0,636.0,1
340,TRANSFER,4.8961795e+06,4.8961795e+06,0.0,0.0,0.0,1
239,TRANSFER,495991.62,495991.62,0.0,0.0,0.0,1
306,CASH_OUT,239380.73,0.0,0.0,939348.75,1.1787295e+06,0
444,TRANSFER,408864.84,408864.84,0.0,0.0,0.0,1
41,PAYMENT,6181.62,0.0,0.0,0.0,0.0,0
696,TRANSFER,343972.5,343972.5,0.0,0.0,0.0,1
211,CASH_OUT,121237.07,364.0,0.0,202693.9,323931.0,0
374,CASH_IN,29408.97,2.6762392e+07,2.6791802e+07,457158.0,427749.03,0
186,CASH_IN,201579.48,2.3873508e+06,2.5889302e+06,469931.28,268351.78,0
226,CASH_OUT,651205.9,22083.0,0.0,597174.06,1.2483799e+06,0
681,TRANSFER,807466.2,807466.2,0.0,0.0,0.0,1
14,CASH_OUT,143880.62,0.0,0.0,953051.5,1.5039015e+06,0
700,CASH_OUT,635409.3,635409.3,0.0,1.5001574e+06,2.1355668e+06,1
169,CASH_OUT,310712.72,310712.72,0.0,0.0,310712.72,1
610,TRANSFER,528149.75,528149.75,0.0,0.0,0.0,1
192,TRANSFER,1.7643262e+06,1.7643262e+06,0.0,0.0,0.0,1
613,TRANSFER,86002.09,86002.09,0.0,0.0,0.0,1
648,TRANSFER,17733.57,17733.57,0.0,0.0,0.0,1
588,CASH_OUT,187128.56,187128.56,0.0,846965.44,1.034094e+06,1
13,PAYMENT,5422.6,169241.31,163818.72,0.0,0.0,0
397,CASH_OUT,40433.84,40433.84,0.0,138722.95,179156.8,1
107,TRANSFER,1.2998609e+06,1.2998609e+06,0.0,0.0,0.0,1
39,CASH_OUT,18887.0,18887.0,0.0,131489.73,150376.73,1
312,TRANSFER,117345.35,117345.35,0.0,0.0,0.0,1
277,CASH_IN,44709.46,393419.4,438128.88,1.2368269e+07,1.232356e+07,0
298,CASH_OUT,232187.84,24336.0,0.0,0.0,232187.84,0
22,CASH_OUT,235512.2,235512.2,0.0,8.490637e+06,9.272647e+06,1
349,CASH_OUT,219272.39,2579.0,0.0,76295.89,295568.28,0
154,CASH_OUT,442722.0,442722.0,0.0,90335.5,533057.5,1
184,TRANSFER,60519.74,60519.74,0.0,0.0,0.0,1
428,CASH_IN,143070.44,51462.0,194532.44,177696.81,34626.39,0
306,PAYMENT,3721.97,24347.0,20625.03,0.0,0.0,0
443,CASH_OUT,1.7956228e+06,1.7956228e+06,0.0,307814.84,2.1034375e+06,1
311,CASH_OUT,8.589704e+06,8.589704e+06,0.0,2.8113005e+06,1.1401005e+07,1
19,CASH_IN,22561.83,1.9743709e+06,1.9969328e+06,1.4746081e+06,1.4520462e+06,0
90,TRANSFER,39664.74,39664.74,0.0,0.0,0.0,1
440,TRANSFER,4.339822e+06,4.339822e+06,0.0,0.0,0.0,1
564,TRANSFER,320977.5,320977.5,0.0,0.0,0.0,1
611,CASH_OUT,59649.33,59649.33,0.0,807552.56,867201.9,1
159,CASH_OUT,80405.13,20381.18,0.0,375805.2,456210.3,0
255,PAYMENT,1038.1,0.0,0.0,0.0,0.0,0
301,CASH_OUT,116674.98,42911.0,0.0,127442.23,244117.2,0
533,CASH_OUT,400517.06,400517.06,0.0,0.0,400517.06,1
525,PAYMENT,6286.06,31420.0,25133.94,0.0,0.0,0
190,CASH_IN,100267.38,5611.0,105878.38,854336.06,754068.7,0
405,PAYMENT,13283.53,61311.0,48027.47,0.0,0.0,0
372,TRANSFER,81814.51,81814.51,0.0,0.0,0.0,1
456,TRANSFER,30548.46,30548.46,0.0,0.0,0.0,1
133,CASH_OUT,32530.47,0.0,0.0,3.886698e+06,3.9192285e+06,0
228,PAYMENT,25462.46,36144.0,10681.54,0.0,0.0,0
161,TRANSFER,782860.5,0.0,0.0,6.9711695e+06,7.514704e+06,0
40,CASH_OUT,304032.53,51752.0,0.0,221228.56,525261.06,0
294,TRANSFER,219110.27,219110.27,0.0,0.0,0.0,1
326,CASH_IN,7712.17,121.0,7833.17,331950.12,324237.94,0
161,PAYMENT,48006.29,199580.0,151573.7,0.0,0.0,0
356,PAYMENT,7675.55,865.0,0.0,0.0,0.0,0
38,CASH_OUT,180530.94,22297.0,0.0,0.0,180530.94,0
694,CASH_OUT,5.1758765e+06,5.1758765e+06,0.0,7.2297125e+06,1.2405589e+07,1
199,TRANSFER,3.644234e+06,3.644234e+06,0.0,0.0,0.0,1
132,CASH_IN,53816.28,8.837774e+06,8.89159e+06,434789.88,380973.6,0
22,CASH_OUT,74804.24,74804.24,0.0,0.0,74804.24,1
742,CASH_OUT,1.8195438e+06,1.8195438e+06,0.0,0.0,1.8195438e+06,1
416,CASH_OUT,3.0196998e+06,3.0196998e+06,0.0,523626.6,3.5433262e+06,1
738,TRANSFER,108240.74,108240.74,0.0,0.0,0.0,1
240,CASH_OUT,74076.48,74076.48,0.0,526175.6,600252.1,1
11,CASH_IN,199740.4,21712.0,221452.4,0.0,0.0,0
10,CASH_OUT,194504.95,0.0,0.0,2.4129998e+06,2.6075048e+06,0
323,PAYMENT,25748.88,481080.84,455331.97,0.0,0.0,0
569,PAYMENT,3765.8,0.0,0.0,0.0,0.0,0
31,CASH_OUT,335219.5,335219.5,0.0,111675.56,446895.06,1
443,CASH_OUT,43159.0,43159.0,0.0,0.0,43159.0,1
674,CASH_OUT,64083.54,64083.54,0.0,0.0,64083.54,1
604,TRANSFER,4.672401e+06,4.672401e+06,0.0,0.0,0.0,1
566,CASH_OUT,2.202575e+06,2.202575e+06,0.0,1.00644225e+06,3.2090172e+06,1
20,TRANSFER,151085.6,16131.0,0.0,0.0,151085.6,0
300,TRANSFER,264058.4,264058.4,0.0,0.0,0.0,1
217,PAYMENT,5120.33,13639.0,8518.67,0.0,0.0,0
129,TRANSFER,268174.3,125.0,0.0,0.0,268174.3,0
251,CASH_IN,31789.53,24733.0,56522.53,173478.34,141688.81,0
115,CASH_OUT,1.8443572e+06,1.8443572e+06,0.0,3.5490055e+06,5.3933625e+06,1
279,CASH_OUT,0.0,0.0,0.0,538547.6,538547.6,1
134,PAYMENT,63699.46,51302.0,0.0,0.0,0.0,0
228,PAYMENT,35535.44,10777.0,0.0,0.0,0.0,0
212,TRANSFER,165925.38,165925.38,0.0,0.0,0.0,1
376,CASH_OUT,388805.84,27792.0,0.0,0.0,388805.84,0
129,CASH_IN,182113.38,3.7644408e+06,3.946554e+06,861610.8,679497.44,0
534,TRANSFER,209340.53,209340.53,0.0,0.0,0.0,1
163,CASH_IN,84562.32,2.147014e+06,2.2315765e+06,750745.06,666182.75,0
242,TRANSFER,509985.3,509985.3,0.0,0.0,0.0,1
445,TRANSFER,72901.03,72901.03,0.0,0.0,0.0,1
231,CASH_IN,241665.75,4.613191e+06,4.854857e+06,773178.06,531512.3,0
138,CASH_OUT,47200.53,196892.58,149692.05,699197.06,746397.6,0
164,CASH_OUT,5129.41,49805.0,44675.59,116098.9,121228.31,0
369,TRANSFER,89596.79,89596.79,0.0,0.0,0.0,1
185,CASH_OUT,489111.72,489111.72,0.0,0.0,489111.72,1
675,TRANSFER,2.772044e+06,2.772044e+06,0.0,0.0,0.0,1
350,CASH_IN,57762.33,1.7596546e+06,1.8174169e+06,8.685685e+06,8.627922e+06,0
44,PAYMENT,6992.65,0.0,0.0,0.0,0.0,0
513,CASH_OUT,100762.66,100762.66,0.0,0.0,100762.66,1
340,CASH_OUT,4.677359e+06,4.677359e+06,0.0,0.0,4.677359e+06,1
212,CASH_OUT,92134.91,0.0,0.0,2.3058248e+06,2.3979595e+06,0
177,TRANSFER,452804.4,452804.4,0.0,0.0,0.0,1
131,CASH_OUT,511259.06,511259.06,0.0,2.1201812e+06,2.7892215e+06,1
279,CASH_IN,160494.33,1.4506964e+06,1.6111908e+06,196000.16,35505.82,0
706,TRANSFER,934590.44,934590.44,0.0,0.0,0.0,1
345,CASH_OUT,8.994287e+06,8.994287e+06,0.0,0.0,8.994287e+06,1
396,CASH_IN,343282.34,55188.0,398470.34,1.0402388e+06,696956.44,0
18,CASH_OUT,131115.05,0.0,0.0,344462.94,505543.06,0
404,CASH_IN,385358.7,347812.0,733170.7,0.0,0.0,0
308,PAYMENT,49865.27,0.0,0.0,0.0,0.0,0
377,CASH_OUT,2.3445402e+06,2.3445402e+06,0.0,0.0,2.3445402e+06,1
132,TRANSFER,3.735525e+06,3.735525e+06,0.0,0.0,0.0,1
243,CASH_OUT,793886.9,793886.9,0.0,1.8419672e+06,2.635854e+06,1
37,CASH_OUT,405547.88,0.0,0.0,3.267754e+06,3.7865342e+06,0
333,TRANSFER,2.0709399e+06,2.0709399e+06,0.0,0.0,0.0,1
694,CASH_OUT,76582.23,76582.23,0.0,1.8690455e+06,1.9456278e+06,1
210,CASH_OUT,1.6519488e+06,1.6519488e+06,0.0,1.01436575e+06,2.6663145e+06,1
225,TRANSFER,235075.62,235075.62,0.0,0.0,0.0,1
61,TRANSFER,37720.99,37720.99,0.0,0.0,0.0,1
12,TRANSFER,8677.0,8677.0,0.0,0.0,0.0,1
371,CASH_OUT,329910.75,0.0,0.0,803839.9,1.1337506e+06,0
379,CASH_OUT,119103.81,0.0,0.0,3.8781952e+06,3.997299e+06,0
217,CASH_OUT,92057.19,92057.19,0.0,173314.92,265372.1,1
464,CASH_OUT,880975.8,880975.8,0.0,1271.78,882247.6,1
120,TRANSFER,746518.2,746518.2,0.0,0.0,0.0,1
16,PAYMENT,13149.85,158304.12,145154.27,0.0,0.0,0
152,TRANSFER,102945.99,102945.99,0.0,0.0,0.0,1
228,CASH_OUT,116793.95,0.0,0.0,242178.89,358972.84,0
331,TRANSFER,420330.72,420330.72,0.0,0.0,0.0,1
400,PAYMENT,61335.41,81431.0,20095.59,0.0,0.0,0
300,CASH_OUT,64690.75,11059.0,0.0,0.0,64690.75,0
736,TRANSFER,1e+07,1.1314661e+07,1.3146609e+06,0.0,0.0,1
274,CASH_OUT,208756.64,11928.0,0.0,896018.6,1.1047752e+06,0
379,CASH_OUT,89564.54,88045.0,0.0,1719.55,91284.09,0
283,TRANSFER,895732.06,0.0,0.0,2.3309212e+06,3.2266532e+06,0
208,CASH_OUT,111145.87,19673.64,0.0,2.9341684e+07,2.945283e+07,0
365,CASH_OUT,4.8413325e+06,4.8413325e+06,0.0,12806.8,4.854139e+06,1
310,PAYMENT,1795.19,0.0,0.0,0.0,0.0,0
582,CASH_OUT,781988.9,781988.9,0.0,0.0,781988.9,1
203,CASH_OUT,4.644693e+06,4.644693e+06,0.0,0.0,4.644693e+06,1
250,CASH_OUT,177217.55,177217.55,0.0,1.086982e+06,1.2641995e+06,1
39,PAYMENT,280.99,5072.0,4791.01,0.0,0.0,0
236,PAYMENT,74286.26,70667.28,0.0,0.0,0.0,0
18,CASH_OUT,507286.2,60804.0,0.0,9.456561e+06,9.963847e+06,0
380,PAYMENT,7519.23,0.0,0.0,0.0,0.0,0
229,CASH_IN,9252.87,5.4790785e+06,5.488331e+06,249797.88,240545.0,0
404,PAYMENT,1002.99,12118.0,11115.01,0.0,0.0,0
261,CASH_OUT,2.2416302e+06,2.2416302e+06,0.0,5.9515375e+06,8.193168e+06,1
359,PAYMENT,2261.11,212422.0,210160.89,0.0,0.0,0
40,PAYMENT,22392.85,10143.0,0.0,0.0,0.0,0
139,CASH_OUT,236052.84,0.0,0.0,2.9942158e+06,3.2302685e+06,0
262,CASH_OUT,201281.36,201281.36,0.0,1337.64,202619.0,1
692,CASH_OUT,57591.18,0.0,0.0,983197.06,1.04078825e+06,0
250,CASH_IN,91079.34,876575.94,967655.3,1.512509e+06,1.4214296e+06,0
304,CASH_IN,189817.33,1.1205346e+07,1.1395163e+07,1.2047924e+06,1.01497506e+06,0
379,CASH_IN,77120.63,5.241037e+06,5.3181575e+06,271196.28,194075.66,0
157,PAYMENT,12873.31,16682.0,3808.69,0.0,0.0,0
139,CASH_IN,59966.96,3.8165128e+06,3.8764798e+06,176969.48,117002.52,0
558,CASH_OUT,209829.56,209829.56,0.0,0.0,209829.56,1
11,PAYMENT,40689.81,0.0,0.0,0.0,0.0,0
188,CASH_IN,210219.55,2.908443e+06,3.1186625e+06,641614.0,431394.44,0
230,TRANSFER,102009.37,102009.37,0.0,0.0,0.0,1
394,TRANSFER,147957.23,147957.23,0.0,0.0,0.0,1
327,CASH_OUT,117045.99,0.0,0.0,275646.12,392692.1,0
186,CASH_OUT,336849.97,25976.0,0.0,1.4869858e+06,1.8238356e+06,0
428,CASH_OUT,3.028421e+06,3.028421e+06,0.0,4.5032345e+06,7.5316555e+06,1
610,PAYMENT,4217.84,576.0,0.0,0.0,0.0,0
609,TRANSFER,112363.33,112363.33,0.0,0.0,0.0,1
205,CASH_OUT,6385.82,49828.0,43442.18,0.0,6385.82,0
233,CASH_OUT,37357.32,37357.32,0.0,0.0,37357.32,1
374,CASH_OUT,247489.62,59972.0,0.0,1.1762246e+06,1.4237142e+06,0
282,TRANSFER,237776.6,0.0,0.0,321776.84,559553.44,0
625,CASH_OUT,2.4803218e+06,2.4803218e+06,0.0,42477.24,2.522799e+06,1
279,PAYMENT,10121.21,0.0,0.0,0.0,0.0,0
512,TRANSFER,684266.06,684266.06,0.0,0.0,0.0,1
441,TRANSFER,5.429154e+06,5.429154e+06,0.0,0.0,0.0,1
205,CASH_IN,337670.72,5.5837065e+06,5.9213775e+06,534179.9,196509.19,0
360,PAYMENT,6202.78,0.0,0.0,0.0,0.0,0
323,TRANSFER,4.472292e+06,26549.0,0.0,134484.39,4.606776e+06,0
159,CASH_OUT,416832.9,416832.9,0.0,1.4603268e+06,1.8771596e+06,1
374,TRANSFER,529837.3,0.0,0.0,1.1329756e+06,1.662813e+06,0
165,CASH_IN,63232.52,157.0,63389.52,0.0,0.0,0
380,CASH_OUT,212241.9,0.0,0.0,1.6396838e+06,1.8519256e+06,0
550,CASH_OUT,77380.14,0.0,0.0,97492.46,174872.6,0
38,PAYMENT,20858.61,12699.16,0.0,0.0,0.0,0
208,CASH_OUT,363240.28,0.0,0.0,681084.44,1.0443247e+06,0
436,TRANSFER,59841.44,59841.44,0.0,0.0,0.0,1
202,PAYMENT,3555.19,20.0,0.0,0.0,0.0,0
95,CASH_OUT,3.492057e+06,3.492057e+06,0.0,793803.2,4.28586e+06,1
551,CASH_OUT,483713.22,483713.22,0.0,1.1048671e+07,1.1532384e+07,1
570,TRANSFER,1.1317504e+06,1.1317504e+06,0.0,0.0,0.0,1
562,CASH_OUT,203881.95,203881.95,0.0,0.0,203881.95,1
229,CASH_OUT,95592.13,0.0,0.0,1.4890279e+06,1.58462e+06,0
514,CASH_OUT,713404.6,713404.6,0.0,0.0,713404.6,1
210,CASH_IN,348673.1,5.9915515e+06,6.3402245e+06,1.3237311e+06,975058.06,0
550,CASH_OUT,157402.73,0.0,0.0,619930.06,777332.75,0
235,CASH_OUT,242062.47,11311.0,0.0,0.0,242062.47,0
37,CASH_OUT,5.979556e+06,5.979556e+06,0.0,0.0,5.979556e+06,1
668,CASH_OUT,307455.4,307455.4,0.0,0.0,307455.4,1
41,PAYMENT,2741.68,0.0,0.0,0.0,0.0,0
656,TRANSFER,9.468064e+06,9.468064e+06,0.0,0.0,0.0,1
12,CASH_IN,160020.3,194030.0,354050.28,0.0,0.0,0
135,CASH_OUT,43221.62,0.0,0.0,358308.0,401529.62,0
375,PAYMENT,3946.52,61714.0,57767.48,0.0,0.0,0
192,CASH_OUT,585511.1,585511.1,0.0,67757.07,653268.2,1
639,TRANSFER,49199.2,49199.2,0.0,0.0,0.0,1
579,TRANSFER,3.0853368e+06,3.0853368e+06,0.0,0.0,0.0,1
481,TRANSFER,305183.84,305183.84,0.0,0.0,0.0,1
262,CASH_IN,25119.24,1.3714435e+06,1.3965628e+06,7.8502775e+06,7.825158e+06,0
143,TRANSFER,1.8227549e+06,1.8227549e+06,0.0,0.0,0.0,1
272,CASH_OUT,580673.56,580673.56,0.0,374132.53,954806.1,1
139,CASH_IN,378449.16,43773.0,422222.16,0.0,0.0,0
310,CASH_OUT,1.0856375e+06,1.0856375e+06,0.0,0.0,1.0856375e+06,1
377,TRANSFER,489033.94,489033.94,0.0,0.0,0.0,1
211,CASH_IN,99852.85,51220.0,151072.84,133004.64,33151.79,0
372,CASH_OUT,115291.48,2381.0,0.0,48223.86,163515.34,0
261,PAYMENT,7543.01,8447.88,904.86,0.0,0.0,0
249,TRANSFER,369448.2,369448.2,0.0,0.0,0.0,1
155,CASH_IN,178035.45,2.2918696e+07,2.309673e+07,247926.88,69891.43,0
210,CASH_OUT,5336.31,0.0,0.0,472155.1,477491.4,0
565,CASH_OUT,757401.2,757401.2,0.0,465267.97,1.2226691e+06,1
256,CASH_OUT,275167.22,132084.0,0.0,1.9743678e+06,2.249535e+06,0
626,CASH_OUT,32382.31,32382.31,0.0,0.0,32382.31,1
212,CASH_OUT,259389.9,81829.59,0.0,376230.06,635620.0,0
362,TRANSFER,1.9364036e+06,1.9364036e+06,0.0,0.0,0.0,1
399,TRANSFER,1.4420759e+06,1.4420759e+06,0.0,0.0,0.0,1
283,CASH_OUT,177116.25,11099.0,0.0,5.1704605e+06,5.347577e+06,0
8,PAYMENT,5601.74,10413.48,4811.74,0.0,0.0,0
313,CASH_OUT,5.818863e+06,5.818863e+06,0.0,227196.8,6.04606e+06,1
140,CASH_IN,141792.27,685508.4,827300.7,571082.2,429289.9,0
325,PAYMENT,13685.83,125.0,0.0,0.0,0.0,0
131,CASH_IN,64431.12,190.0,64621.12,0.0,0.0,0
208,CASH_OUT,164519.7,164519.7,0.0,0.0,164519.7,1
38,CASH_IN,182206.17,7.9223785e+06,8.1045845e+06,1.2844292e+06,1.1022231e+06,0
734,TRANSFER,1e+07,1.1810045e+07,1.8100449e+06,0.0,0.0,1
311,TRANSFER,225301.45,225301.45,0.0,0.0,0.0,1
188,PAYMENT,9294.94,330741.84,321446.88,0.0,0.0,0
740,TRANSFER,1.3126945e+06,1.3126945e+06,0.0,0.0,0.0,1
485,CASH_OUT,3.3513048e+06,3.3513048e+06,0.0,299999.03,3.6513038e+06,1
728,TRANSFER,6.3224e+06,6.3224e+06,0.0,0.0,0.0,1
394,TRANSFER,49950.63,49950.63,0.0,0.0,0.0,1
409,CASH_OUT,1.0501358e+06,1.0501358e+06,0.0,4.365234e+06,5.41537e+06,1
310,PAYMENT,26622.4,0.0,0.0,0.0,0.0,0
87,TRANSFER,114339.1,114339.1,0.0,0.0,0.0,1
345,CASH_OUT,62054.69,0.0,0.0,133891.78,195946.47,0
327,CASH_IN,88961.51,45377.0,134338.52,3.1233118e+06,3.0343502e+06,0
229,CASH_OUT,37019.04,37019.04,0.0,52812.32,89831.35,1
351,PAYMENT,16737.42,0.0,0.0,0.0,0.0,0
213,CASH_OUT,369511.2,62495.22,0.0,494473.2,863984.4,0
230,CASH_OUT,57023.97,20982.0,0.0,1.0041784e+06,1.0612024e+06,0
42,PAYMENT,12860.44,0.0,0.0,0.0,0.0,0
297,PAYMENT,38960.95,0.0,0.0,0.0,0.0,0
419,CASH_OUT,60891.94,60891.94,0.0,1.5349721e+06,1.595864e+06,1
301,CASH_OUT,104198.97,0.0,0.0,110362.93,214561.9,0
198,TRANSFER,152961.48,152961.48,0.0,0.0,0.0,1
247,TRANSFER,76646.05,76646.05,0.0,0.0,0.0,1
310,PAYMENT,10946.07,139472.44,128526.37,0.0,0.0,0
109,TRANSFER,177344.53,177344.53,0.0,0.0,0.0,1
251,CASH_IN,3611.95,1.475795e+06,1.4794069e+06,203413.36,199801.4,0
195,CASH_OUT,2.0314649e+06,2.0314649e+06,0.0,1.475676e+06,3.5071408e+06,1
306,TRANSFER,850530.56,850530.56,0.0,0.0,0.0,1
257,PAYMENT,1807.74,38045.54,36237.8,0.0,0.0,0
41,CASH_IN,284037.47,0.0,284037.47,1.271549e+06,1.5212121e+06,0
270,TRANSFER,144731.73,144731.73,0.0,0.0,0.0,1
574,DEBIT,852.63,313257.0,312404.38,3778.9,4631.52,0
153,PAYMENT,8595.49,211869.75,203274.27,0.0,0.0,0
186,PAYMENT,969.48,0.0,0.0,0.0,0.0,0
10,TRANSFER,475262.8,0.0,0.0,1.1081028e+06,1.5833656e+06,0
266,CASH_OUT,1e+07,1e+07,0.0,499610.16,1.049961e+07,1
613,TRANSFER,1.8921376e+06,1.8921376e+06,0.0,0.0,0.0,1
203,CASH_OUT,466580.7,466580.7,0.0,775534.25,1.2421149e+06,1
665,TRANSFER,866712.2,866712.2,0.0,0.0,0.0,1
371,PAYMENT,13411.61,39233.0,25821.39,0.0,0.0,0
