step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,errorBalanceOrig,errorBalanceDest,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
403,4242.02,50744.0,46501.98,0.0,0.0,0,0.0,4242.02,False,False,False,True,False
332,123614.59,0.0,0.0,7594280.0,7717894.5,0,123614.59,0.08999999985098839,False,True,False,False,False
86,305817.12,305817.12,0.0,0.0,0.0,1,0.0,305817.12,False,False,False,False,True
397,309459.16,0.0,0.0,4557911.0,4867370.0,0,309459.16,0.1600000001490116,False,True,False,False,False
281,86422.21,852.0,0.0,0.0,86422.21,0,85570.21,0.0,False,True,False,False,False
190,299276.1,0.0,0.0,1095463.2,1394739.2,0,299276.1,0.09999999986030161,False,True,False,False,False
236,530579.4,0.0,0.0,1092057.9,1762889.2,0,530579.4,-140251.90000000014,False,False,False,False,True
187,856386.7,856386.7,0.0,256445.98,1112832.6,1,0.0,0.07999999984167516,False,True,False,False,False
260,252633.39,500426.0,753059.4,2359438.8,2106805.2,0,505266.79000000004,505266.98999999976,True,False,False,False,False
537,127447.68,127447.68,0.0,1274457.0,1401904.6,1,0.0,0.07999999984167516,False,True,False,False,False
17,3887.23,0.0,0.0,0.0,0.0,0,3887.23,3887.23,False,False,False,True,False
83,1534927.0,1534927.0,0.0,0.0,1534927.0,1,0.0,0.0,False,True,False,False,False
259,2035.95,17921.0,15885.05,0.0,0.0,0,0.0,2035.95,False,False,False,True,False
369,37436.61,32991.0,70427.61,620822.2,583385.6,0,74873.22,74873.20999999996,True,False,False,False,False
15,81447.3,9835758.0,9917205.0,442573.66,247747.02,0,162894.30000000075,276273.93999999994,True,False,False,False,False
39,2070814.2,2070814.2,0.0,0.0,2070814.2,1,0.0,0.0,False,True,False,False,False
134,334702.88,0.0,0.0,19852204.0,20186908.0,0,334702.88,-1.1200000010430813,False,True,False,False,False
490,422648.88,422648.88,0.0,0.0,0.0,1,0.0,422648.88,False,False,False,False,True
283,101515.68,101515.68,0.0,0.0,0.0,1,0.0,101515.68,False,False,False,False,True
501,705647.7,705647.7,0.0,0.0,0.0,1,0.0,705647.7,False,False,False,False,True
311,4991.05,159968.0,154976.95,0.0,0.0,0,0.0,4991.05,False,False,False,True,False
282,181647.66,181647.66,0.0,159001.95,340649.62,1,0.0,-0.010000000009313226,False,True,False,False,False
403,7351.31,51222.0,43870.69,0.0,0.0,0,0.0,7351.31,False,False,False,True,False
235,260438.25,0.0,0.0,2752418.8,3012857.0,0,260438.25,0.049999999813735485,False,True,False,False,False
354,72040.55,8652176.0,8724217.0,697292.3,625251.75,0,144081.55000000075,144081.1000000001,True,False,False,False,False
132,51369.82,16182.0,67551.82,0.0,0.0,0,102739.64000000001,51369.82,True,False,False,False,False
283,31156.09,0.0,0.0,0.0,0.0,0,31156.09,31156.09,False,False,False,True,False
357,2239461.2,2239461.2,0.0,0.0,0.0,1,0.0,2239461.2,False,False,False,False,True
333,155377.27,27739826.0,27895202.0,1225930.4,1070553.1,0,310753.26999999955,310754.56999999983,True,False,False,False,False
324,183886.1,11590.0,0.0,85602.68,269488.78,0,172296.1,0.0,False,True,False,False,False
355,29804.63,0.0,0.0,668644.94,698449.56,0,29804.63,0.009999999892897904,False,True,False,False,False
338,119443.3,119443.3,0.0,890204.06,1009647.4,1,0.0,-0.03999999992083758,False,True,False,False,False
301,172306.86,1217430.5,1389737.4,3407377.0,3235070.2,0,344613.7599999998,344613.6599999997,True,False,False,False,False
575,1489916.2,1489916.2,0.0,3239862.5,4729779.0,1,0.0,-0.2999999998137355,False,True,False,False,False
359,7428844.5,7428844.5,0.0,0.0,0.0,1,0.0,7428844.5,False,False,False,False,True
337,658637.4,658637.4,0.0,0.0,658637.4,1,0.0,0.0,False,True,False,False,False
137,11404.85,10358754.0,10370159.0,28686.15,17281.3,0,22809.849999999627,22809.7,True,False,False,False,False
330,109294.8,40314.0,149608.8,274179.9,164885.11,0,218589.59999999998,218589.59000000003,True,False,False,False,False
469,31213.27,110072.0,78858.73,0.0,0.0,0,0.0,31213.27,False,False,False,True,False
15,27556.4,0.0,0.0,0.0,0.0,0,27556.4,27556.4,False,False,False,True,False
397,70622.64,0.0,0.0,644400.3,715022.94,0,70622.64,1.1641532182693481e-10,False,True,False,False,False
388,236388.4,236388.4,0.0,0.0,0.0,1,0.0,236388.4,False,False,False,False,True
735,123146.28,123146.28,0.0,0.0,0.0,1,0.0,123146.28,False,False,False,False,True
704,8813323.0,8813323.0,0.0,0.0,0.0,1,0.0,8813323.0,False,False,False,False,True
19,98068.54,197.0,0.0,375461.94,473530.5,0,97871.54,-0.02000000001862645,False,True,False,False,False
94,165695.31,3590015.5,3755710.8,281137.88,115442.56,0,331390.60999999987,331390.63,True,False,False,False,False
38,2395.29,2395.29,0.0,276538.6,470937.03,1,0.0,-192003.14000000007,False,True,False,False,False
379,405740.12,0.0,0.0,7723101.0,8105302.5,0,405740.12,23538.62000000011,False,True,False,False,False
288,44116.87,44116.87,0.0,0.0,0.0,1,0.0,44116.87,False,False,False,False,True
336,170038.31,170038.31,0.0,88268.89,258307.2,1,0.0,0.0,False,True,False,False,False
21,275515.8,1831216.6,2106732.5,4331510.0,4055994.2,0,551031.6999999997,551031.5999999996,True,False,False,False,False
201,512660.7,0.0,0.0,2089407.8,2602068.5,0,512660.7,0.0,False,False,False,False,True
153,115535.52,115535.52,0.0,0.0,115535.52,1,0.0,0.0,False,True,False,False,False
52,1093155.2,1093155.2,0.0,0.0,0.0,1,0.0,1093155.2,False,False,False,False,True
237,14522.59,30393.0,15870.41,0.0,0.0,0,0.0,14522.59,False,False,False,True,False
236,8224.48,21218.0,12993.52,0.0,0.0,0,0.0,8224.48,False,False,False,True,False
166,15078.23,8112.0,0.0,0.0,0.0,0,6966.23,15078.23,False,False,False,True,False
278,26032.97,21595.41,0.0,0.0,0.0,0,4437.560000000001,26032.97,False,False,False,True,False
14,274354.97,43574.09,0.0,38961.01,0.0,0,230780.87999999998,313315.98,False,True,False,False,False
204,52615.36,2023271.5,2075886.9,853764.9,801149.56,0,105230.75999999978,105230.69999999995,True,False,False,False,False
517,699183.6,699183.6,0.0,1355085.6,2054269.2,1,0.0,2.3283064365386963e-10,False,True,False,False,False
154,11961.84,20947.0,8985.16,0.0,0.0,0,0.0,11961.84,False,False,False,True,False
567,3596.83,3596.83,0.0,695666.2,699263.0,1,0.0,0.029999999911524355,False,True,False,False,False
232,29289.25,0.0,0.0,0.0,0.0,0,29289.25,29289.25,False,False,False,True,False
155,24878.68,20817.0,0.0,0.0,0.0,0,4061.6800000000003,24878.68,False,False,False,True,False
600,49434.25,49434.25,0.0,0.0,49434.25,1,0.0,0.0,False,True,False,False,False
43,331374.62,267875.44,599250.06,488605.56,157230.94,0,662749.24,662749.24,True,False,False,False,False
14,132214.7,263887.62,131672.92,206206.48,0.0,0,0.0,338421.18000000005,False,True,False,False,False
167,11139.76,454207.0,443067.25,0.0,0.0,0,0.010000000009313226,11139.76,False,False,False,True,False
626,55740.39,55740.39,0.0,0.0,0.0,1,0.0,55740.39,False,False,False,False,True
63,1693962.0,1693962.0,0.0,0.0,0.0,1,0.0,1693962.0,False,False,False,False,True
176,665489.3,665489.3,0.0,0.0,0.0,1,0.0,665489.3,False,False,False,False,True
10,9217.19,9217.19,0.0,0.0,9217.19,1,0.0,0.0,False,True,False,False,False
213,26937.35,69900.0,96837.35,746833.75,719896.44,0,53874.70000000001,53874.66000000003,True,False,False,False,False
538,7692.38,710403.94,702711.56,0.0,0.0,0,1.1641532182693481e-10,7692.38,False,False,False,True,False
132,428158.72,0.0,0.0,920895.56,1349054.2,0,428158.72,0.0800000000745058,False,True,False,False,False
230,9736.46,20417.0,10680.54,0.0,0.0,0,0.0,9736.46,False,False,False,True,False
660,6749.18,6749.18,0.0,0.0,0.0,1,0.0,6749.18,False,False,False,False,True
302,43235.71,43235.71,0.0,0.0,0.0,1,0.0,43235.71,False,False,False,False,True
182,57087.33,0.0,0.0,431217.03,488304.38,0,57087.33,-0.01999999996041879,False,True,False,False,False
37,13222.52,953641.0,940418.5,0.0,0.0,0,0.02000000001862645,13222.52,False,False,False,True,False
354,786.44,181051.84,180265.4,0.0,0.0,0,0.0,786.44,False,False,False,True,False
309,3490916.0,3490916.0,0.0,0.0,0.0,1,0.0,3490916.0,False,False,False,False,True
299,325537.4,304471.8,0.0,3401038.8,3726576.0,0,21065.600000000035,0.19999999972060323,False,False,False,False,True
12,19472.0,19472.0,0.0,0.0,0.0,1,0.0,19472.0,False,False,False,False,True
257,235058.28,0.0,0.0,411857.22,646915.5,0,235058.28,0.0,False,True,False,False,False
595,2273.21,0.0,0.0,0.0,0.0,0,2273.21,2273.21,False,False,False,True,False
527,356207.06,0.0,0.0,514817.16,871024.25,0,356207.06,-0.030000000027939677,False,True,False,False,False
213,5481.51,132110.48,126628.96,0.0,0.0,0,-0.010000000009313226,5481.51,False,False,False,True,False
310,16629.67,79465.0,62835.33,0.0,0.0,0,0.0,16629.67,False,False,False,True,False
37,112719.61,0.0,0.0,467200.7,579920.25,0,112719.61,0.060000000055879354,False,True,False,False,False
273,95235.46,95235.46,0.0,0.0,0.0,1,0.0,95235.46,False,False,False,False,True
212,296699.38,296699.38,0.0,162636.95,459336.34,1,0.0,-0.010000000009313226,False,True,False,False,False
221,574588.25,574588.25,0.0,0.0,0.0,1,0.0,574588.25,False,False,False,False,True
307,222735.34,222735.34,0.0,0.0,0.0,1,0.0,222735.34,False,False,False,False,True
397,618156.6,14187.0,0.0,68924.46,687081.1,0,603969.6,-0.0400000000372529,False,True,False,False,False
677,10000000.0,10000000.0,0.0,1622330.6,11622331.0,1,0.0,-0.40000000037252903,False,True,False,False,False
238,5024.64,59418.0,54393.36,0.0,0.0,0,0.0,5024.64,False,False,False,True,False
625,6870369.5,6870369.5,0.0,0.0,0.0,1,0.0,6870369.5,False,False,False,False,True
357,11355.1,1160.0,0.0,0.0,0.0,0,10195.1,11355.1,False,False,False,True,False
403,4054.63,351661.28,347606.66,0.0,0.0,0,0.009999999951105565,4054.63,False,False,False,True,False
187,118316.3,33103.0,0.0,0.0,118316.3,0,85213.3,0.0,False,True,False,False,False
66,2322909.8,2322909.8,0.0,875613.06,3198522.8,1,0.0,0.060000000055879354,False,True,False,False,False
41,1783144.4,1783144.4,0.0,0.0,0.0,1,0.0,1783144.4,False,False,False,False,True
661,96014.77,0.0,0.0,1088736.0,1184750.8,0,96014.77,-0.030000000027939677,False,True,False,False,False
585,1298920.8,1298920.8,0.0,3351871.2,4650792.0,1,0.0,0.0,False,True,False,False,False
303,20544.26,0.0,0.0,0.0,0.0,0,20544.26,20544.26,False,False,False,True,False
500,930970.44,930970.44,0.0,0.0,0.0,1,0.0,930970.44,False,False,False,False,True
158,65107.69,2680870.2,2745977.8,89757.7,953505.9,0,130215.28999999957,-798640.51,True,False,False,False,False
564,337798.84,30763.0,0.0,0.0,337798.84,0,307035.84,0.0,False,False,False,False,True
235,54229.15,10011.0,0.0,303126.56,357355.72,0,44218.15,-0.009999999951105565,False,True,False,False,False
398,3580542.0,3580542.0,0.0,0.0,3580542.0,1,0.0,0.0,False,True,False,False,False
42,334276.1,334276.1,0.0,0.0,0.0,1,0.0,334276.1,False,False,False,False,True
134,30197.24,6017.0,0.0,0.0,0.0,0,24180.24,30197.24,False,False,False,True,False
135,160353.16,43220.0,0.0,457635.7,617988.9,0,117133.16,-0.0400000000372529,False,True,False,False,False
328,24723.95,0.0,0.0,0.0,0.0,0,24723.95,24723.95,False,False,False,True,False
402,362432.44,0.0,0.0,10424280.0,10786712.0,0,362432.44,0.43999999947845936,False,False,False,False,True
546,16332.69,21480.0,5147.31,0.0,0.0,0,0.0,16332.69,False,False,False,True,False
719,67299.57,67299.57,0.0,303173.2,370472.78,1,0.0,-0.010000000009313226,False,True,False,False,False
718,376639.06,376639.06,0.0,0.0,0.0,1,0.0,376639.06,False,False,False,False,True
245,124311.57,124311.57,0.0,116019.29,240330.86,1,0.0,0.0,False,True,False,False,False
397,136053.92,310250.84,174196.92,2430157.2,2566211.2,0,0.0,-0.0800000000745058,False,True,False,False,False
406,15881.05,601.0,0.0,0.0,0.0,0,15280.05,15881.05,False,False,False,True,False
231,1634.14,10127.0,8492.86,0.0,0.0,0,0.0,1634.14,False,False,False,True,False
362,85113.85,85113.85,0.0,0.0,0.0,1,0.0,85113.85,False,False,False,False,True
71,322113.9,322113.9,0.0,0.0,0.0,1,0.0,322113.9,False,False,False,False,True
407,18569.13,66413.0,47843.87,0.0,0.0,0,0.0,18569.13,False,False,False,True,False
34,12852.2,6490114.0,6502966.5,271434.03,267302.44,0,25704.700000000186,16983.790000000037,True,False,False,False,False
95,5288.94,420603.0,415314.06,0.0,0.0,0,0.0,5288.94,False,False,False,True,False
589,141023.28,0.0,0.0,586040.8,727064.06,0,141023.28,0.02000000001862645,False,False,False,False,True
343,540530.06,540530.06,0.0,3707887.2,4248417.5,1,0.0,-0.24000000022351742,False,True,False,False,False
45,4436.0,0.0,0.0,743857.75,748293.75,0,4436.0,0.0,False,True,False,False,False
541,2629417.5,2629417.5,0.0,0.0,0.0,1,0.0,2629417.5,False,False,False,False,True
43,93459.89,93459.89,0.0,0.0,0.0,1,0.0,93459.89,False,False,False,False,True
262,68230.32,68230.32,0.0,0.0,0.0,1,0.0,68230.32,False,False,False,False,True
726,2216437.2,2216437.2,0.0,6843370.0,9059807.0,1,0.0,0.19999999925494194,False,True,False,False,False
136,97123.54,0.0,0.0,2402477.0,2499600.5,0,97123.54,0.0400000000372529,False,True,False,False,False
735,256417.06,256417.06,0.0,0.0,0.0,1,0.0,256417.06,False,False,False,False,True
483,7576324.5,7576324.5,0.0,0.0,7576324.5,1,0.0,0.0,False,True,False,False,False
308,138748.44,11440740.0,11579489.0,309096.28,170347.84,0,277497.4399999995,277496.88,True,False,False,False,False
225,388.59,0.0,0.0,0.0,0.0,0,388.59,388.59,False,False,False,True,False
225,358014.66,21515.0,0.0,0.0,358014.66,0,336499.66,0.0,False,True,False,False,False
372,92134.98,10141.0,102275.98,36441.93,30059.48,0,184269.96,98517.43000000001,True,False,False,False,False
701,644314.7,644314.7,0.0,0.0,0.0,1,0.0,644314.7,False,False,False,False,True
347,6918.74,0.0,0.0,0.0,0.0,0,6918.74,6918.74,False,False,False,True,False
736,172915.56,172915.56,0.0,0.0,0.0,1,0.0,172915.56,False,False,False,False,True
120,10385.09,45344.0,34958.91,0.0,0.0,0,0.0,10385.09,False,False,False,True,False
131,853.36,1062.0,208.64,0.0,0.0,0,0.0,853.36,False,False,False,True,False
44,288380.62,12350.0,300730.62,0.0,0.0,0,576761.24,288380.62,True,False,False,False,False
39,42230.03,79109.13,36879.1,3180101.0,3442428.8,0,0.0,-220097.77000000002,False,True,False,False,False
290,1454356.8,1454356.8,0.0,0.0,0.0,1,0.0,1454356.8,False,False,False,False,True
323,153817.52,20235.0,0.0,2250971.5,2404789.0,0,133582.52,0.02000000001862645,False,True,False,False,False
10,503405.88,503405.88,0.0,29669.0,533074.9,1,0.0,-0.02000000001862645,False,True,False,False,False
507,10000000.0,17239986.0,7239987.0,0.0,0.0,1,1.0,10000000.0,False,False,False,False,True
228,222349.94,26974.0,249323.94,344159.97,121810.04,0,444699.88,444699.86999999994,True,False,False,False,False
354,22001.28,3227121.5,3249123.0,1689709.6,1667708.4,0,44002.779999999795,44002.480000000214,True,False,False,False,False
650,692654.25,692654.25,0.0,0.0,0.0,1,0.0,692654.25,False,False,False,False,True
151,127091.33,127091.33,0.0,0.0,0.0,1,0.0,127091.33,False,False,False,False,True
34,24292.84,38.0,0.0,0.0,0.0,0,24254.84,24292.84,False,False,False,True,False
523,121543.83,121543.83,0.0,0.0,0.0,1,0.0,121543.83,False,False,False,False,True
208,80518.62,149.0,0.0,143828.02,224346.64,0,80369.62,-2.9103830456733704e-11,False,True,False,False,False
220,285376.6,285376.6,0.0,2719914.8,3005291.2,1,0.0,0.19999999972060323,False,True,False,False,False
8,374.32,0.0,0.0,0.0,0.0,0,374.32,374.32,False,False,False,True,False
362,1936403.6,1936403.6,0.0,10709891.0,12646294.0,1,0.0,0.599999999627471,False,True,False,False,False
230,14836.85,0.0,0.0,0.0,0.0,0,14836.85,14836.85,False,False,False,True,False
139,162267.83,0.0,0.0,432518.22,594786.06,0,162267.83,-0.010000000125728548,False,True,False,False,False
278,4333.56,203251.92,198918.36,0.0,0.0,0,-2.9103830456733704e-11,4333.56,False,False,False,True,False
410,2876010.5,2876010.5,0.0,119686.18,2995696.8,1,0.0,-0.11999999964609742,False,True,False,False,False
457,145482.1,145482.1,0.0,0.0,0.0,1,0.0,145482.1,False,False,False,False,True
17,333617.8,2577.0,0.0,254330.62,592631.7,0,331040.8,-4683.280000000028,False,True,False,False,False
578,978103.4,978103.4,0.0,0.0,0.0,1,0.0,978103.4,False,False,False,False,True
377,17786.06,865.0,0.0,0.0,0.0,0,16921.06,17786.06,False,False,False,True,False
567,1839972.4,1839972.4,0.0,0.0,0.0,1,0.0,1839972.4,False,False,False,False,True
32,404165.06,404165.06,0.0,0.0,0.0,1,0.0,404165.06,False,False,False,False,True
68,157494.6,157494.6,0.0,0.0,0.0,1,0.0,157494.6,False,False,False,False,True
207,8290.97,6394.0,0.0,0.0,0.0,0,1896.9699999999993,8290.97,False,False,False,True,False
250,18920.74,20843.0,1922.26,0.0,0.0,0,0.0,18920.74,False,False,False,True,False
331,26617.1,248740.0,222122.9,0.0,0.0,0,0.0,26617.1,False,False,False,True,False
285,5794.81,22385.0,16590.19,0.0,0.0,0,0.0,5794.81,False,False,False,True,False
29,340198.4,340198.4,0.0,0.0,0.0,1,0.0,340198.4,False,False,False,False,True
522,21865.59,0.0,0.0,0.0,0.0,0,21865.59,21865.59,False,False,False,True,False
329,297661.12,1669739.4,1967400.5,377181.0,79519.9,0,595322.2200000002,595322.22,True,False,False,False,False
349,32561.63,42148.0,9586.37,0.0,0.0,0,0.0,32561.63,False,False,False,True,False
346,59455.55,0.0,0.0,0.0,0.0,0,59455.55,59455.55,False,False,False,True,False
257,728876.94,14855.0,0.0,0.0,728876.94,0,714021.94,0.0,False,False,False,False,True
140,2559.33,291618.25,289058.9,0.0,0.0,0,-0.01999999996041879,2559.33,False,False,False,True,False
438,4626269.5,4626269.5,0.0,0.0,0.0,1,0.0,4626269.5,False,False,False,False,True
357,539.53,0.0,0.0,0.0,0.0,0,539.53,539.53,False,False,False,True,False
15,710092.25,0.0,0.0,207111.72,645292.8,0,710092.25,271911.1699999999,False,True,False,False,False
34,83002.57,714.0,83716.57,902566.06,819563.5,0,166005.14,166005.13000000012,True,False,False,False,False
36,636.0,636.0,0.0,0.0,636.0,1,0.0,0.0,False,True,False,False,False
340,4896179.5,4896179.5,0.0,0.0,0.0,1,0.0,4896179.5,False,False,False,False,True
239,495991.62,495991.62,0.0,0.0,0.0,1,0.0,495991.62,False,False,False,False,True
306,239380.73,0.0,0.0,939348.75,1178729.5,0,239380.73,-0.02000000001862645,False,True,False,False,False
444,408864.84,408864.84,0.0,0.0,0.0,1,0.0,408864.84,False,False,False,False,True
41,6181.62,0.0,0.0,0.0,0.0,0,6181.62,6181.62,False,False,False,True,False
696,343972.5,343972.5,0.0,0.0,0.0,1,0.0,343972.5,False,False,False,False,True
211,121237.07,364.0,0.0,202693.9,323931.0,0,120873.07,-0.030000000027939677,False,True,False,False,False
374,29408.97,26762392.0,26791802.0,457158.0,427749.03,0,58818.96999999881,58817.939999999944,True,False,False,False,False
186,201579.48,2387350.8,2588930.2,469931.28,268351.78,0,403158.88000000035,403158.98,True,False,False,False,False
226,651205.9,22083.0,0.0,597174.06,1248379.9,0,629122.9,0.060000000055879354,False,True,False,False,False
681,807466.2,807466.2,0.0,0.0,0.0,1,0.0,807466.2,False,False,False,False,True
14,143880.62,0.0,0.0,953051.5,1503901.5,0,143880.62,-406969.3799999999,False,True,False,False,False
700,635409.3,635409.3,0.0,1500157.4,2135566.8,1,0.0,-0.09999999962747097,False,True,False,False,False
169,310712.72,310712.72,0.0,0.0,310712.72,1,0.0,0.0,False,True,False,False,False
610,528149.75,528149.75,0.0,0.0,0.0,1,0.0,528149.75,False,False,False,False,True
